cleaned_text,char_count,word_count,exclamation_count,has_url,label_encoded,label
thanks for your subscription to ringtone uk your mobile will be charged 5 month please confirm by replying yes or no if you reply no you will not be charged,156,30,0,0,1,spam
what do u want when i come back? a beautiful necklace as a token of my heart for you thats what i will give but only to my wife of my liking be that and see no one can give you that dont call me i will wait till i come,218,51,0,0,0,ham
yes i come to nyc for audiitions and am trying to relocate,58,12,0,0,0,ham
your chance to be on a reality fantasy show call now 08707509020 just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 is a national rate call,146,30,0,0,1,spam
i ve been barred from all b and q stores for life!?this twat in orange dungerees came up to me and asked if i wanted decking? so i got the first punch in!!,155,33,3,0,0,ham
yes it completely in out of form clark also utter waste,55,11,0,0,0,ham
i know i m lacking on most of this particular dramastorm s details but for the most part i m not worried about that,115,24,0,0,0,ham
is it ok if i stay the night here? xavier has a sleeping bag and i m getting tired,82,19,0,0,0,ham
freemsg today s the day if you are ready! i m horny live in your town i love sex fun games! netcollex ltd 08700621170150p per msg reply stop to end,147,30,2,0,1,spam
so when do you wanna gym harri,30,7,0,0,0,ham
the xmas story is peace the xmas msg is love the xmas miracle is jesus hav a blessed month ahead amp wish u merry xmas,118,25,0,0,0,ham
am i the only one who doesn t stalk profiles?,45,10,0,0,0,ham
on ma way to school can you pls send me ashley s number,55,13,0,0,0,ham
i m gonna say no sorry i would but as normal am starting to panic about time sorry again! are you seeing on tuesday?,116,24,1,0,0,ham
hard but true how much you show amp express your love to someone that much it will hurt when they leave you or you get seperated ! ?? ud evening,144,30,1,0,0,ham
full heat pa i have applyed oil pa,34,8,0,0,0,ham
do you want a new nokia 3510i colour phone delivered tomorrow? with 200 free minutes to any mobile 100 free text free camcorder reply or call 8000930705,152,27,0,0,1,spam
thanks fills me with complete calm and reassurance!,51,8,1,0,0,ham
hey hun onbus goin 2 meet him he wants 2go out 4a meal but i donyt feel like it cuz have 2 get last bus home!but hes sweet latelyxxx,132,29,1,0,0,ham
k k how is your business now?,29,7,0,0,0,ham
we still on for tonight?,24,5,0,0,0,ham
hard live 121 chat just 60p min choose your girl and connect live call 09094646899 now! cheap chat uk s biggest live service vu bcm1896wc1n3xx,142,25,1,0,1,spam
sorry went to bed early nightnight,34,6,0,0,0,ham
it ll be tough but i ll do what i have to,41,12,0,0,0,ham
u so lousy run already come back then half dead hee,51,11,0,0,0,ham
sorry about that this is my mates phone and i didnt write it love kate,70,15,0,0,0,ham
and that s fine i got enough bud to last most of the night at least,67,16,0,0,0,ham
goodmorning today i am late for 1hr,35,7,0,0,0,ham
you ll never believe this but i have actually got off at taunton wow,68,14,0,0,0,ham
hi missed your call and my mumhas beendropping red wine all over theplace! what is your adress?,95,17,1,0,0,ham
urgent! please call 09061743811 from landline your abta complimentary 4 tenerife holiday or 5000 cash await collection sae t cs box 326 cw25wx 150ppm,149,24,1,0,1,spam
it s that time of the week again ryan,37,9,0,0,0,ham
if you were are free i can give otherwise nalla adi entey nattil kittum,71,14,0,0,0,ham
ah well that confuses things doesn t it?,40,8,0,0,0,ham
please give it 2 or i will pick it up on tuesday evening about 8 if that is ok,78,19,0,0,0,ham
did u get that message,22,5,0,0,0,ham
i m outside islands head towards hard rock and you ll run into me,65,14,0,0,0,ham
no yes please been swimming?,28,5,0,0,0,ham
sez hows u de arab boy? hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx,85,19,0,0,0,ham
well i know z will take care of me so no worries,48,12,0,0,0,ham
hi my darlin im on my way to london and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,158,35,2,0,0,ham
nope but i ll b going 2 sch on fri quite early lor cos mys sis got paper in da morn,83,21,0,0,0,ham
yes last practice,17,3,0,0,0,ham
hot live fantasies call now 08707509020 just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 k,99,20,0,0,1,spam
customer place i will call you,30,6,0,0,0,ham
neft transaction with reference number lt gt for rs lt decimal gt has been credited to the beneficiary account on lt gt at lt time gt lt gt,139,28,0,0,0,ham
ya very nice be ready on thursday,33,7,0,0,0,ham
22 days to kick off! for euro2004 u will be kept up to date with the latest news and results daily to be removed send get txt stop to 83222,139,30,1,0,1,spam
hey next sun 1030 there s a basic yoga course at bugis we can go for that pilates intro next sat tell me what time you r free,125,28,0,0,0,ham
that would be good i ll phone you tomo lunchtime shall i to organise something?,79,15,0,0,0,ham
thanx a lot 4 ur help!,22,6,1,0,0,ham
babe i m answering you can t you see me ? maybe you d better reboot ym i got the photo it s great !,99,25,1,0,0,ham
nutter cutter ctter cttergg cttargg ctargg ctagg ie you,55,9,0,0,0,ham
okay we wait ah,15,4,0,0,0,ham
when you guys planning on coming over?,38,7,0,0,0,ham
7 wonders in my world 7th you 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms and 1st ur lovely friendship good morning dear,146,30,0,0,0,ham
thanks love but am i doing torch or bold,40,9,0,0,0,ham
one small prestige problem now,30,5,0,0,0,ham
what time you thinkin of goin?,30,6,0,0,0,ham
hi babe im at home now wanna do something? xx,45,10,0,0,0,ham
dear regret i cudnt pick call drove down frm ctla now at cochin home left mobile in car ente style ishtamayoo?happy bakrid!,123,22,1,0,0,ham
yeah that s what i was thinking,31,7,0,0,0,ham
no calls messages missed calls,30,5,0,0,0,ham
hey you can pay with salary de only lt gt,41,10,0,0,0,ham
we don call like lt gt times oh no give us hypertension oh,58,13,0,0,0,ham
dont search love let love find u thats why its called falling in love bcoz u dont force yourself u just fall and u know there is smeone to hold u bslvyl,152,32,0,0,0,ham
pick ur fone up now u dumb?,27,7,0,0,0,ham
man this bus is so so so slow i think you re gonna get there before me,70,17,0,0,0,ham
headin towards busetop,22,3,0,0,0,ham
thanks for ve lovely wisheds you rock,37,7,0,0,0,ham
ok,2,1,0,0,0,ham
want 2 get laid tonight? want real dogging locations sent direct 2 ur mob? join the uk s largest dogging network bt txting gravel to 69888! nt ec2a 31p msg 150p,160,31,1,0,1,spam
that s y u haf 2 keep me busy,29,9,0,0,0,ham
yeah there s barely enough room for the two of us x has too many fucking shoes sorry man see you later,102,22,0,0,0,ham
good morning princess! how are you?,35,6,1,0,0,ham
if you re thinking of lifting me one then no,44,10,0,0,0,ham
oh yes i can speak txt 2 u no! hmm did u get email?,51,14,1,0,0,ham
k k how is your sister kids?,28,7,0,0,0,ham
yes princess toledo,19,3,0,0,0,ham
hey are we going for the lo lesson or gym?,42,10,0,0,0,ham
its so common hearin how r u? wat r u doing? how was ur day? so let me ask u something different did u smile today? if not do it now gud evng,141,33,0,0,0,ham
tell rob to mack his gf in the theater,38,9,0,0,0,ham
dear how you are you ok?,24,6,0,0,0,ham
that would be great we ll be at the guild could meet on bristol road or somewhere will get in touch over weekend our plans take flight! have a good week,152,31,1,0,0,ham
i can t describe how lucky you are that i m actually awake by noon,66,15,0,0,0,ham
i cant pick the phone right now pls send a message,50,11,0,0,0,ham
i jus hope its true that missin me cos i m really missin him! you haven t done anything to feel guilty about yet,112,24,1,0,0,ham
yes i started to send requests to make it but pain came back so i m back in bed double coins at the factory too i gotta cash in all my nitros,141,32,0,0,0,ham
you have an important customer service announcement call freephone 0800 542 0825 now!,85,13,1,0,1,spam
as in missionary hook up doggy hook up standing,47,9,0,0,0,ham
k wait chikku il send aftr lt gt mins,37,9,0,0,0,ham
ya very nice be ready on thursday,33,7,0,0,0,ham
ah well that confuses things doesnt it? i thought was friends with now maybe i did the wrong thing but i already sort of invited tho he may not come cos of money,161,33,0,0,0,ham
ya but it cant display internal subs so i gotta extract them,60,12,0,0,0,ham
hi baby ive just got back from work and i was wanting to see u allday! i hope i didnt piss u off on the phone today if u are up give me a call xxx,146,36,1,0,0,ham
i wont touch you with out your permission,41,8,0,0,0,ham
i cant pick the phone right now pls send a message,50,11,0,0,0,ham
cds 4u congratulations ur awarded 500 of cd gift vouchers or 125 gift guaranteed freeentry 2 100 wkly draw xt music to 87066 tncs url,133,25,0,1,1,spam
yup no more already thanx 4 printing n handing it up,52,11,0,0,0,ham
apart from the one i told you about yesterday?,46,9,0,0,0,ham
cool so how come you havent been wined and dined before?,56,11,0,0,0,ham
and is there a way you can send shade s stuff to her and she has been wonderful too,83,19,0,0,0,ham
sounds like a plan! cardiff is still here and still cold! i m sitting on the radiator!,86,17,3,0,0,ham
u attend ur driving lesson how many times a wk n which day?,59,13,0,0,0,ham
my ex wife was not able to have kids do you want kids one day?,62,15,0,0,0,ham
dear matthew please call 09063440451 from a landline your complimentary 4 lux tenerife holiday or 1000 cash await collection ppm150 sae t cs box334 sk38xh,154,25,0,0,1,spam
stop knowing me so well!,24,5,1,0,0,ham
free entry in 2 a weekly comp for a chance to win an ipod txt pod to 80182 to get entry std txt rate t c s apply 08452810073 for details 18,139,32,0,0,1,spam
ha u jus ate honey ar? so sweet,31,8,0,0,0,ham
how dare you stupid i wont tell anything to you hear after i wont talk to you,77,17,0,0,0,ham
hey kate hope ur ok will give u a buz wedlunch go outsomewhere 4 adrink in town cud go 2watershd 4 a bit? ppl fromwrk will bthere love petexxx,142,29,0,0,0,ham
i wait 4 inside da car park,27,7,0,0,0,ham
dhoni have luck to win some big title so we will win,52,12,0,0,0,ham
got smaller capacity one? quite ex,34,6,0,0,0,ham
cause i m not freaky lol,24,6,0,0,0,ham
im good! i have been thinking about you,39,8,1,0,0,ham
did u download the fring app?,29,6,0,0,0,ham
sunshine quiz wkly q! win a top sony dvd player if u know which country liverpool played in mid week? txt ansr to 82277 1 50 sp tyrone,134,28,1,0,1,spam
nothing i got msg frm tht unknown no,36,8,0,0,0,ham
eh den sat u book e kb liao huh,31,9,0,0,0,ham
yeah like if it goes like it did with my friends imma flip my shit in like half an hour,87,20,0,0,0,ham
i get out of class in bsn in like lt gt minutes you know where advising is?,75,17,0,0,0,ham
are you happy baby ? are you alright ? did you take that job ? i hope your fine i send you a kiss to make you smile from across the sea kiss kiss,145,34,0,0,0,ham
merry christmas to u too annie!,31,6,1,0,0,ham
oh sorry please its over,24,5,0,0,0,ham
also remember to get dobby s bowl from your car,47,10,0,0,0,ham
yup ok i go home look at the timings then i msg again xuhui going to learn on 2nd may too but her lesson is at 8am,114,27,0,0,0,ham
haha that was the first person i was gonna ask,46,10,0,0,0,ham
how much you got for cleaning,29,6,0,0,0,ham
have you started in skye,24,5,0,0,0,ham
where r we meeting?,19,4,0,0,0,ham
lord of the rings return of the king in store now!reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate reply stop to end txts,139,28,1,0,1,spam
y de asking like this,21,5,0,0,0,ham
dear reached railway what happen to you,39,7,0,0,0,ham
urgent! your mobile number has been awarded with a 2000 prize guaranteed call 09058094455 from land line claim 3030 valid 12hrs only,132,22,1,0,1,spam
purity of friendship between two is not about smiling after reading the forwarded message its about smiling just by seeing the name gud evng musthu,147,25,0,0,0,ham
think ur smart ? win 200 this week in our weekly quiz text play to 85222 now!t cs winnersclub po box 84 m26 3uz 16 gbp1 50 week,127,28,1,0,1,spam
bank of granite issues strong buy explosive pick for our members up over 300 nasdaq symbol cdgt that is a $5 00 per,115,23,0,0,1,spam
ok ok ok then whats ur todays plan,34,8,0,0,0,ham
i need coz i never go before,28,7,0,0,0,ham
talk to g and x about that,26,7,0,0,0,ham
ok i msg u b4 i leave my house,30,9,0,0,0,ham
dizzamn aight i ll ask my suitemates when i get back,52,11,0,0,0,ham
please tell me you have some of that special stock you were talking about,73,14,0,0,0,ham
tell me pa how is pain de,25,7,0,0,0,ham
oh yeah and hav a great time in newquay send me a postcard !1 look after all the girls while im gone u know the 1im talkin bout! xx,131,29,2,0,0,ham
i m back lemme know when you re ready,37,9,0,0,0,ham
as usual iam fine happy amp doing well,38,8,0,0,0,ham
tells u 2 call 09066358152 to claim 5000 prize u have 2 enter all ur mobile personal details the prompts careful!,113,21,1,0,1,spam
don t b floppy b snappy happy! only gay chat service with photo upload call 08718730666 10p min 2 stop our texts call 08712460324,129,24,1,0,1,spam
3 free tarot texts! find out about your love life now! try 3 for free! text chance to 85555 16 only! after 3 free msgs 1 50 each,128,28,4,0,1,spam
ranjith cal drpd deeraj and deepak 5min hold,44,8,0,0,0,ham
its like that hotel dusk game i think you solve puzzles in a area thing,71,15,0,0,0,ham
you are right though i can t give you the space you want and need this is really starting to become an issue i was going to suggest setting a definite move out if i m still there after greece but maybe you are ready and should do it now,236,50,0,0,0,ham
26th of july,12,3,0,0,0,ham
re your call you didn t see my facebook huh?,44,10,0,0,0,ham
i am going to bed now prin,26,7,0,0,0,ham
ugh y can t u just apologize admit u were wrong and ask me to take u back?,74,18,0,0,0,ham
88066 from 88066 lost 3pound help,33,6,0,0,1,spam
what class of lt gt reunion?,28,6,0,0,0,ham
got it seventeen pounds for seven hundred ml hope ok,52,10,0,0,0,ham
gran onlyfound out afew days ago cusoon honi,44,8,0,0,0,ham
u come n search tat vid not finishd,35,8,0,0,0,ham
1 in cbe 2 in chennai,21,6,0,0,0,ham
nan sonathaya soladha why boss?,31,5,0,0,0,ham
siva is in hostel aha,21,5,0,0,0,ham
sure if i get an acknowledgement from you that it s astoundingly tactless and generally faggy to demand a blood oath fo,119,22,0,0,0,ham
sure but make sure he knows we ain t smokin yet,47,11,0,0,0,ham
was actually about to send you a reminder today have a wonderful weekend,72,13,0,0,0,ham
customer place i wil cal u sir,30,7,0,0,0,ham
i dont know ask to my brother nothing problem some thing that just i told,73,15,0,0,0,ham
k i deleted my contact that why?,32,7,0,0,0,ham
will you be here for food,25,6,0,0,0,ham
its a big difference lt gt versus lt gt every lt gt hrs,55,13,0,0,0,ham
good afternoon my boytoy how goes that walking here and there day ? did you get that police abstract? are you still out and about? i wake and miss you babe,155,31,0,0,0,ham
oh my god! i ve found your number again! i m so glad text me back xafter this msgs cst std ntwk chg 1 50,104,25,2,0,1,spam
lol you forgot it eh ? yes i ll bring it in babe,48,13,0,0,0,ham
i hope your pee burns tonite,28,6,0,0,0,ham
like a personal sized or what,29,6,0,0,0,ham
sorry my roommates took forever it ok if i come by now?,55,12,0,0,0,ham
sorry i flaked last night shit s seriously goin down with my roommate what you up to tonight?,93,18,0,0,0,ham
ya it came a while ago,22,6,0,0,0,ham
machan you go to gym tomorrow i wil come late goodnight,55,11,0,0,0,ham
we walked from my moms right on stagwood pass right on winterstone left on victors hill address is lt gt,104,20,0,0,0,ham
my new years eve was ok i went to a party with my boyfriend who is this si then hey,83,20,0,0,0,ham
at what time should i come tomorrow,35,7,0,0,0,ham
all was well until slightly disastrous class this pm with my fav darlings! hope day off ok coffee wld be good as can t stay late tomorrow same time place as always?,164,32,1,0,0,ham
i m vivek i got call from your number,37,9,0,0,0,ham
also hi wesley how ve you been,30,7,0,0,0,ham
valentines day special! win over 1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now 150p msg rcvd custcare 08718720201,154,29,2,0,1,spam
i am seeking a lady in the street and a freak in the sheets is that you?,72,17,0,0,0,ham
thanx but my birthday is over already,37,7,0,0,0,ham
lolnice i went from a fish to water ?,37,9,0,0,0,ham
left dessert u wan me 2 go suntec look 4 u?,43,11,0,0,0,ham
i am not at all happy with what you saying or doing,51,12,0,0,0,ham
sorry i ll call later in meeting,32,7,0,0,0,ham
loans for any purpose even if you have bad credit! tenants welcome call noworriesloans com on 08717111821,105,17,1,0,1,spam
ur ringtone service has changed! 25 free credits! go to club4mobiles com to choose content now! stop? txt club stop to 87070 150p wk club4 po box1146 mk45 2wt,158,29,3,0,1,spam
ok how many should i buy,24,6,0,0,0,ham
by monday next week give me the full gist,41,9,0,0,0,ham
welcome to uk mobile date this msg is free giving you free calling to 08719839835 future mgs billed at 150p daily to cancel send go stop to 89123,145,28,0,0,1,spam
haha sounds crazy dunno can tahan anot,38,7,0,0,0,ham
so lets make it saturday or monday as per convenience,53,10,0,0,0,ham
when did dad get back,21,5,0,0,0,ham
i m gonna be home soon and i don t want to talk about this stuff anymore tonight k? i ve cried enough today,107,24,0,0,0,ham
let there be snow let there be snow this kind of weather brings ppl together so friendships can grow,100,19,0,0,0,ham
i should add that i don t really care and if you can t i can at least get this dude to fuck off but hey your money if you want it,129,32,0,0,0,ham
if e timing can then i go w u lor,33,10,0,0,0,ham
apo all other are mokka players only,36,7,0,0,0,ham
i m really sorry i lit your hair on fire,40,10,0,0,0,ham
hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? i get home tomorrow at 5ish,141,30,2,0,0,ham
aight sounds good when do you want me to come down?,51,11,0,0,0,ham
he s just gonna worry for nothing and he won t give you money its no use,72,17,0,0,0,ham
just gettin a bit arty with my collages at the mo well tryin 2 ne way! got a roast in a min lovely i shall enjoy that!,118,27,2,0,0,ham
am surfing online store for offers do you want to buy any thing,63,13,0,0,0,ham
why you keeping me away like this,33,7,0,0,0,ham
all day working day except saturday and sunday,46,8,0,0,0,ham
pls stop bootydelious 32 f is inviting you to be her friend reply yes 434 or no 434 see her url stop? send stop frnd to 62468,125,27,0,1,1,spam
haha yup hopefully we will lose a few kg by mon after hip hop can go orchard and weigh again,92,20,0,0,0,ham
prabha i m soryda realy frm heart i m sory,42,10,0,0,0,ham
s s india going to draw the series after many years in south african soil,73,15,0,0,0,ham
urgent! we are trying to contact u todays draw shows that you have won a 800 prize guaranteed call 09050000460 from land line claim j89 po box245c2150pm,152,27,1,0,1,spam
you were supposed to wake me up gt,34,8,0,0,0,ham
oh yah we never cancel leh haha,31,7,0,0,0,ham
ok but tell me half an hr b4 u come i need 2 prepare,52,14,0,0,0,ham
am not interested to do like that,33,7,0,0,0,ham
tick tick tick where are you ? i could die of loneliness you know ! pouts stomps feet i need you,96,21,1,0,0,ham
not directly behind abt 4 rows behind,37,7,0,0,0,ham
free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates url pobox 36504 w45wq norm150p tone 16,144,30,1,1,1,spam
2 celebrate my b day y else?,28,7,0,0,0,ham
ow u dey i paid 60 400thousad i told u would call,49,12,0,0,0,ham
tessy pls do me a favor pls convey my birthday wishes to nimya pls dnt forget it today is her birthday shijas,109,22,0,0,0,ham
cos daddy arranging time c wat time fetch mah,45,9,0,0,0,ham
eastenders tv quiz what flower does dot compare herself to? d violet e tulip f lily txt d e or f to 84025 now 4 chance 2 win 100 cash wkent 150p16,146,32,0,0,1,spam
mum ask to buy food home,24,6,0,0,0,ham
er yep sure props?,18,4,0,0,0,ham
cool text me when you re parked,31,7,0,0,0,ham
cant think of anyone with spare room off top of my head,55,12,0,0,0,ham
i didnt get anything da,23,5,0,0,0,ham
she told to hr that he want posting in chennai because i m working here,71,15,0,0,0,ham
4 oclock at mine just to bash out a flat plan,45,11,0,0,0,ham
every king was once a crying baby and every great building was once a map not imprtant where u r today but where u wil reach tomorw gud ni8,139,29,0,0,0,ham
congratulations! thanks to a good friend u have won the 2 000 xmas prize 2 claim is easy just call 08718726971 now! only 10p per minute bt national rate,152,29,2,0,1,spam
2p per min to call germany 08448350055 from your bt line just 2p per min check planettalkinstant com for info t s c s text stop to opt out,138,29,0,0,1,spam
si como no?!listened2the plaid album quite gd the new air1 which is hilarious also bought braindance a comp ofstuff on aphex s abel u hav2hear it!c u sn xxxx,157,29,2,0,0,ham
ok ill send you with in lt decimal gt ok,40,10,0,0,0,ham
is she replying has boye changed his phone number,49,9,0,0,0,ham
what time i m out until prob 3 or so,36,10,0,0,0,ham
who u talking about?,20,4,0,0,0,ham
wow you re right! i didn t mean to do that i guess once i gave up on boston men and changed my search location to nyc something changed cuz on my signin page it still says boston,178,38,1,0,0,ham
mm have some kanji dont eat anything heavy ok,45,9,0,0,0,ham
bishan lar nearer no need buy so early cos if buy now i gotta park my car,73,17,0,0,0,ham
shall i start from hear,23,5,0,0,0,ham
please call our customer service representative on 0800 169 6031 between 10am 9pm as you have won a guaranteed 1000 cash or 5000 prize!,135,24,1,0,1,spam
aiyah ok wat as long as got improve can already wat,51,11,0,0,0,ham
call me da i am waiting for your call,37,9,0,0,0,ham
not for possession especially not first offense,47,7,0,0,0,ham
wat time finish?,16,3,0,0,0,ham
no home work to do meh,22,6,0,0,0,ham
watching tv now i got new job,29,7,0,0,0,ham
like i made him throw up when we were smoking in our friend s car one time it was awesome,89,20,0,0,0,ham
waqt se pehle or naseeb se zyada kisi ko kuch nahi milta zindgi wo nahi he jo hum sochte hai zindgi wo hai jo ham jeetey hai,124,27,0,0,0,ham
hey i ve booked the 2 lessons on sun liao,41,10,0,0,0,ham
indeed and by the way it was either or not both !,49,12,1,0,0,ham
crucify is c not s you should have told me earlier,50,11,0,0,0,ham
i ve been searching for the right words to thank you for this breather i promise i wont take your help for granted and will fulfil my promise you have been wonderful and a blessing at all times,193,38,0,0,0,ham
its a laptop take it with you,29,7,0,0,0,ham
hey what are you doing y no reply pa,36,9,0,0,0,ham
lol they were mad at first but then they woke up and gave in,60,14,0,0,0,ham
fair enough anything going on?,30,5,0,0,0,ham
yes nigh you cant aha,21,5,0,0,0,ham
bot notes oredi cos i juz rem i got,35,9,0,0,0,ham
ok,2,1,0,0,0,ham
am okay will soon be over all the best,38,9,0,0,0,ham
congrats! 1 year special cinema pass for 2 is yours call 09061209465 now! c suprman v matrix3 starwars3 etc all 4 free! bx420 ip4 5we 150pm dont miss out!,154,29,4,0,1,spam
sorry battery died yeah i m here,32,7,0,0,0,ham
alright see you in a bit,24,6,0,0,0,ham
in which place i can get rooms cheap,36,8,0,0,0,ham
so now my dad is gonna call after he gets out of work and ask all these crazy questions,87,19,0,0,0,ham
no i got rumour that you going to buy apartment in chennai,58,12,0,0,0,ham
please call 08712402902 immediately as there is an urgent message waiting for you,81,13,0,0,1,spam
tension ah?what machi?any problem?,34,4,0,0,0,ham
lol that s different i don t go trying to find every real life photo you ever took,82,18,0,0,0,ham
freemsg txt call to no 86888 claim your reward of 3 hours talk time to use from your phone now! subscribe6gbp mnth inc 3hrs 16 stop?txtstop,139,26,1,0,1,spam
hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal when are u free? katexxx,100,17,0,0,0,ham
you have to pls make a note of all she s exposed to also find out from her school if anyone else was vomiting is there a dog or cat in the house? let me know later,163,37,0,0,0,ham
moji just informed me that you saved our lives thanks,53,10,0,0,0,ham
sms auction a brand new nokia 7250 is up 4 auction today! auction is free 2 join take part! txt nokia to 86021 now!,115,24,3,0,1,spam
y so late but i need to go n get da laptop,42,12,0,0,0,ham
tone club your subs has now expired 2 re sub reply monoc 4 monos or polyc 4 polys 1 weekly 150p per week txt stop 2 stop this msg free stream 0871212025016,155,32,0,0,1,spam
can you use foreign stamps for whatever you send them off for?,62,12,0,0,0,ham
waiting in e car 4 my mum lor u leh? reach home already?,56,13,0,0,0,ham
i know that my friend already told that,39,8,0,0,0,ham
you call times job today ok umma and ask them to speed up,57,13,0,0,0,ham
you have an important customer service announcement call freephone 0800 542 0825 now!,85,13,1,0,1,spam
cool text me when you re ready,30,7,0,0,0,ham
you made my day do have a great day too,39,10,0,0,0,ham
i thank you so much for all you do with selflessness i love you plenty,70,15,0,0,0,ham
you ve already got a flaky parent it snot supposed to be the child s job to support the parent not until they re the ride age anyway i m supposed to be there to support you and now i ve hurt you unintentional but hurt nonetheless,229,47,0,0,0,ham
you still around? i could use a half 8th,40,9,0,0,0,ham
hiya have u been paying money into my account? if so thanks got a pleasant surprise when i checked my balance u c i don t get statements 4 that acc,147,31,0,0,0,ham
wat time wan today?,19,4,0,0,0,ham
dear relieved of westonzoyland all going to plan this end too!,62,11,1,0,0,ham
i career tel have added u as a contact on indyarocks com to send free sms to remove from phonebook sms no to lt gt,114,25,0,0,0,ham
thats cool! sometimes slow and gentle sonetimes rough and hard,62,10,1,0,0,ham
we are pleased to inform that your application for airtel broadband is processed successfully your installation will happen within 3 days,137,21,0,0,0,ham
please leave this topic sorry for telling that,46,8,0,0,0,ham
you ve always been the brainy one,33,7,0,0,0,ham
urgent this is our 2nd attempt to contact u your 900 prize from yesterday is still awaiting collection to claim call now 09061702893,132,23,0,0,1,spam
o was not into fps then,23,6,0,0,0,ham
sorry i ll call later,21,5,0,0,0,ham
sorry sent blank msg again yup but trying 2 do some serious studying now,72,14,0,0,0,ham
nothing but we jus tot u would ask cos u ba gua but we went mt faber yest yest jus went out already mah so today not going out jus call lor,139,32,0,0,0,ham
yes i trust u to buy new stuff asap so i can try it out,55,15,0,0,0,ham
if u sending her home first it s ok lor i m not ready yet,57,15,0,0,0,ham
yes here tv is always available in work place,45,9,0,0,0,ham
so anyways you can just go to your gym or whatever my love smiles i hope your ok and having a good day babe i miss you so much already,134,30,0,0,0,ham
imagine life without me see how fast u are searching me?don t worry l m always there to disturb u goodnoon,106,21,0,0,0,ham
i will reach office around lt decimal gt amp my mobile have problem you cann t get my voice so call you asa i ll free,117,26,0,0,0,ham
just got up have to be out of the room very soon i hadn t put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7 wahay another hour in bed,171,40,0,0,0,ham
were gonna go get some tacos,28,6,0,0,0,ham
gain the rights of a wife dont demand it i am trying as husband too lets see,76,17,0,0,0,ham
saw guys and dolls last night with patrick swayze it was great,62,12,0,0,0,ham
hey whats up? u sleeping all morning?,37,7,0,0,0,ham
can i meet at 5 as 4 where depends on where wan 2 in lor,56,15,0,0,0,ham
babe !!! i miiiiiiissssssssss you ! i need you !!! i crave you !!! geeee i m so sad without you babe i love you,111,25,10,0,0,ham
i m already back home so no probably not,40,9,0,0,0,ham
oh and by the way you do have more food in your fridge! want to go out for a meal tonight?,90,21,1,0,0,ham
i ll meet you in the lobby,26,7,0,0,0,ham
hey sexy buns ! have i told you ? i adore you loverboy i hope you remember to thank your sister in law for those meatballs grins i love you babe,144,31,1,0,0,ham
yo the game almost over? want to go to walmart soon,51,11,0,0,0,ham
s but mostly not like that,26,6,0,0,0,ham
no am working on the ringing u thing but have whole houseful of screaming brats so am pulling my hair out! loving u,115,23,1,0,0,ham
im done just studyn in library,30,6,0,0,0,ham
haha where got so fast lose weight thk muz go 4 a month den got effect gee later we go aust put bk e weight,107,25,0,0,0,ham
lol boo i was hoping for a laugh,32,8,0,0,0,ham
get 3 lions england tone reply lionm 4 mono or lionp 4 poly 4 more go 2 url the original n best tones 3gbp network operator rates apply,135,28,0,1,1,spam
then she buying today? no need to c meh,39,9,0,0,0,ham
try to do something dear you read something for exams,53,10,0,0,0,ham
olol i printed out a forum post by a guy with the exact same prob which was fixed with a gpu replacement hopefully they dont ignore that,136,27,0,0,0,ham
ok no prob i ll come after lunch then,37,9,0,0,0,ham
must come later i normally bathe him in da afternoon mah,56,11,0,0,0,ham
but i ll b going 2 sch on mon my sis need 2 take smth,53,15,0,0,0,ham
yar i tot u knew dis would happen long ago already,50,11,0,0,0,ham
i wnt to buy a bmw car urgently its vry urgent but hv a shortage of lt gt lacs there is no source to arng dis amt lt gt lacs thats my prob,138,33,0,0,0,ham
great new offer double mins double txt on best orange tariffs and get latest camera phones 4 free! call mobileupd8 free on 08000839402 now! or 2stoptxt t cs,156,28,2,0,1,spam
he said i look pretty wif long hair wat but i thk he s cutting quite short 4 me leh,83,20,0,0,0,ham
what are youdoing later? sar xxx,32,6,0,0,0,ham
sorry was in the bathroom sup,29,6,0,0,0,ham
nice talking to you! please dont forget my pix i want to see all of you,71,16,1,0,0,ham
yo my trip got postponed you still stocked up?,46,9,0,0,0,ham
u studying in sch or going home? anyway i ll b going 2 sch later,64,15,0,0,0,ham
theyre doing it to lots of places only hospitals and medical places are safe,76,14,0,0,0,ham
aiyah e rain like quite big leh if drizzling i can at least run home,68,15,0,0,0,ham
this is the 2nd time we have tried 2 contact u u have won the 750 pound prize 2 claim is easy call 08718726970 now! only 10p per min bt national rate,149,32,1,0,1,spam
if you can make it any time tonight or whenever you can it s cool just text me whenever you re around,101,22,0,0,0,ham
and picking them up from various points,39,7,0,0,0,ham
